,street,neighborhood,streetLatitude,streetLongitude,venue,venueLatitude,venueLongitude,venueCategory
7479,3427 Pillsbury Ave S,"Lyndale, Minneapolis",44.940415,-93.280917,Casablanca Foods,44.942425958124254,-93.28002104150053,Grocery Store
7480,3427 Pillsbury Ave S,"Lyndale, Minneapolis",44.940415,-93.280917,SooLocal,44.93933884948435,-93.27802949252907,Art Gallery
7481,3427 Pillsbury Ave S,"Lyndale, Minneapolis",44.940415,-93.280917,U-Haul of Minneapolis,44.93813433114503,-93.27745402813025,Storage Facility
7482,3427 Pillsbury Ave S,"Lyndale, Minneapolis",44.940415,-93.280917,Saving Tape Media Conversion,44.937548,-93.28473000000001,Entertainment Service
7483,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Lake Wine & Spirits,44.94851744908201,-93.28475448411406,Liquor Store
7484,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Fuji Ya,44.94845601784895,-93.28731904699131,Sushi Restaurant
7485,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Up-Down,44.947846039701425,-93.28849976315702,Arcade
7486,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Smitten Kitten,44.94796333611235,-93.28821337777275,Adult Boutique
7487,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Szechuan Spice,44.947864398656264,-93.28817793636749,Chinese Restaurant
7488,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Jungle Theater,44.94888996313921,-93.28802010358586,Indie Theater
7489,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Wax Kitten,44.94842698860928,-93.28763559613986,Cosmetics Shop
7490,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Lyn Lake Chiropractic,44.94914164675385,-93.2878529656067,Chiropractor
7491,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Galactic Pizza,44.94960015053027,-93.28802797153037,Pizza Place
7492,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Barre Bliss™,44.94987709999999,-93.2858596,Gym / Fitness Center
7493,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Volstead's Emporium,44.94829173163965,-93.28884550094043,Speakeasy
7494,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,It's Greek To Me,44.9485519,-93.28786339999999,Greek Restaurant
7495,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,bondesque,44.94834357438394,-93.28856495946275,Adult Boutique
7496,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Crossfit Kingfield,44.94998068622648,-93.28641031050259,Gym / Fitness Center
7497,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Serendipity Road,44.94849456740943,-93.28823709241243,Boutique
7498,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Lago Tacos Lyn-Lake,44.949954255980856,-93.2878116094261,Taco Place
7499,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Caffrey's Deli & Subs,44.947925,-93.288501,Deli / Bodega
7500,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Pizza Lucé,44.944571332413396,-93.28858607765045,Pizza Place
7501,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,moto-i,44.9486617,-93.28843309999999,Sake Bar
7502,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,HUGE Theater,44.94690768661624,-93.28803403157413,Comedy Club
7503,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,LynLake Brewery,44.94891907707041,-93.28834485477877,Brewery
7504,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Extreme Noise,44.94836513460164,-93.2846766750035,Record Shop
7505,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,The Gray House,44.94849613267586,-93.28742879375066,Gastropub
7506,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Bryant-Lake Bowl & Theater,44.948437554133235,-93.29015997790559,Bowling Alley
7507,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Urban Bean,44.94846147618242,-93.29057600529751,Coffee Shop
7508,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Bill's Imported Foods,44.94840831857772,-93.2891211784232,Grocery Store
7509,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Blue Door Pub Lyn-Lake,44.94803237498015,-93.28826250073547,Bar
7510,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Mucci’s Italian,44.948178,-93.290843,Italian Restaurant
7511,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Bikram's Yoga College of India Minneapolis,44.95051248338928,-93.28853193046974,Yoga Studio
7512,3032 Grand Ave S,"Lyndale, Minneapolis",44.947176,-93.28465600000001,Bryant Square Park,44.94639490954891,-93.29064976642769,Playground
7513,5300 James Ave S,"Lynnhurst, Minneapolis",44.906788,-93.301377,The Creative Spot,44.905675,-93.30349,Boutique
7514,5300 James Ave S,"Lynnhurst, Minneapolis",44.906788,-93.301377,Tennis Courts,44.90925053078862,-93.30580440013756,Park
7515,5316 Logan Ave S,"Lynnhurst, Minneapolis",44.906323,-93.303926,Red Wagon Pizza Company,44.90461964315404,-93.30875120946088,Pizza Place
7516,5316 Logan Ave S,"Lynnhurst, Minneapolis",44.906323,-93.303926,Colita,44.904919960801095,-93.30902113913874,Mexican Restaurant
7517,5316 Logan Ave S,"Lynnhurst, Minneapolis",44.906323,-93.303926,Book Club,44.90460361332652,-93.30848162328678,Restaurant
7518,5316 Logan Ave S,"Lynnhurst, Minneapolis",44.906323,-93.303926,Snap Fitness,44.904665808366495,-93.308502530493,Gym
7519,5316 Logan Ave S,"Lynnhurst, Minneapolis",44.906323,-93.303926,Kwan's Chinese Cuisine,44.90467766981271,-93.30871259580493,Chinese Restaurant
7520,5316 Logan Ave S,"Lynnhurst, Minneapolis",44.906323,-93.303926,Dreadlocks For Dingoes,44.904705766858,-93.30856919288635,Pet Store
7521,5015 Girard Ave S,"Lynnhurst, Minneapolis",44.911854999999996,-93.296809,Minnehaha Parkway West,44.912238881103704,-93.29374311565445,Trail
7522,5015 Girard Ave S,"Lynnhurst, Minneapolis",44.911854999999996,-93.296809,Patina,44.91231217578432,-93.29061679547333,Gift Shop
7523,5015 Girard Ave S,"Lynnhurst, Minneapolis",44.911854999999996,-93.296809,St. Genevieve,44.91218146035988,-93.29066001915433,French Restaurant
7524,5015 Girard Ave S,"Lynnhurst, Minneapolis",44.911854999999996,-93.296809,Lynnhurst Park,44.91248978914161,-93.29869663106795,Playground
7525,5015 Girard Ave S,"Lynnhurst, Minneapolis",44.911854999999996,-93.296809,Mystery Alaska Gym,44.913355,-93.30136,Gym
7526,5015 Girard Ave S,"Lynnhurst, Minneapolis",44.911854999999996,-93.296809,Zinnia Folk Arts,44.912499740473905,-93.29077902204774,Art Gallery
7527,4736 Humboldt Ave S,"Lynnhurst, Minneapolis",44.916775,-93.298845,Lake Harriet South Beach,44.91711987061099,-93.3003400305347,Beach
7528,4736 Humboldt Ave S,"Lynnhurst, Minneapolis",44.916775,-93.298845,Lynnhurst Park,44.91248978914161,-93.29869663106795,Playground
7529,4736 Humboldt Ave S,"Lynnhurst, Minneapolis",44.916775,-93.298845,Lynnhurst Baseball Field,44.91398185728711,-93.29902594478673,Baseball Field
7530,4736 Humboldt Ave S,"Lynnhurst, Minneapolis",44.916775,-93.298845,Mystery Alaska Gym,44.913355,-93.30136,Gym
7531,4736 Humboldt Ave S,"Lynnhurst, Minneapolis",44.916775,-93.298845,Lynnhurst Wading Pool,44.912772,-93.298913,Pool
7532,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Patina,44.91231217578432,-93.29061679547333,Gift Shop
7533,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,George & the Dragon,44.91232659406389,-93.29041034056448,English Restaurant
7534,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Minnehaha Parkway West,44.912238881103704,-93.29374311565445,Trail
7535,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,St. Genevieve,44.91218146035988,-93.29066001915433,French Restaurant
7536,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,The Malt Shop,44.91234459946258,-93.28991317338163,Burger Joint
7537,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Whole Sum Kitchen,44.912488,-93.290439,Juice Bar
7538,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Studio 2,44.91963371556291,-93.29043796476677,Coffee Shop
7539,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Caribou Coffee,44.912139892578125,-93.2904281616211,Coffee Shop
7540,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Zinnia Folk Arts,44.912499740473905,-93.29077902204774,Art Gallery
7541,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Tangletown Bike Shop,44.912531,-93.29044,Bike Rental / Bike Share
7542,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Birds & Stuff,44.91232030686673,-93.29042519226688,Pet Store
7543,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Guse Green Grocer,44.91944807373868,-93.29102334159319,Grocery Store
7544,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Blackbird Cafe,44.912139892578125,-93.2904281616211,Breakfast Spot
7545,4800 Colfax Ave S,"Lynnhurst, Minneapolis",44.91575,-93.29247600000001,Weinstein Gallery,44.919597955761176,-93.29100608825684,Art Gallery
7546,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,TERZO,44.91226,-93.30776,Restaurant
7547,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Tinto,44.91250060000001,-93.3081825,Taco Place
7548,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Fleet Feet,44.91247244366632,-93.30921062301177,Sporting Goods Shop
7549,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Broders' Cucina Italiana,44.91243998587379,-93.30917081131008,Italian Restaurant
7550,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Broders' Pasta Bar,44.9114,-93.30906,Italian Restaurant
7551,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Broders' T3RZO Vino Bar,44.912287822755566,-93.308442421434,Italian Restaurant
7552,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Sparrow Cafe,44.91229465871036,-93.30869068755655,Café
7553,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Porchetteria at Terzo,44.912325031156584,-93.30814930493898,Sandwich Place
7554,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Nu Look Consignment,44.91242576658027,-93.3088778128239,Boutique
7555,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Tinto Kitchen,44.91245207012758,-93.3084447535803,Mexican Restaurant
7556,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Paperback Exchange,44.912176,-93.308444,Bookstore
7557,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Lake Harriet Florist,44.91205844900785,-93.3086458295484,Flower Shop
7558,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Scuba Center,44.91198597677994,-93.30867532621785,Sporting Goods Shop
7559,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Lake Harriet Pizza,44.911902540966636,-93.30873133496415,Pizza Place
7560,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Transformation Training,44.91228415946555,-93.30934168265568,Gym / Fitness Center
7561,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Newton Hill,44.91601084929192,-93.30170968823978,Park
7562,4936 Morgan Ave S,"Lynnhurst, Minneapolis",44.913037,-93.305235,Lake Harriet Dog Beach,44.91586579098988,-93.30947665918457,Park
7563,5316 Irving Ave S,"Lynnhurst, Minneapolis",44.906351,-93.300105,Rejuvenate Today,44.908027631366764,-93.30238802026258,Spa
7564,5316 Irving Ave S,"Lynnhurst, Minneapolis",44.906351,-93.300105,The Creative Spot,44.905675,-93.30349,Boutique
7565,5316 Irving Ave S,"Lynnhurst, Minneapolis",44.906351,-93.300105,All Hours Sewer & Drain,44.90602,-93.30518,Home Service
7566,5320 Knox Ave S,"Lynnhurst, Minneapolis",44.906247,-93.302643,Book Club,44.90460361332652,-93.30848162328678,Restaurant
7567,5320 Knox Ave S,"Lynnhurst, Minneapolis",44.906247,-93.302643,Snap Fitness,44.904665808366495,-93.308502530493,Gym
7568,5320 Knox Ave S,"Lynnhurst, Minneapolis",44.906247,-93.302643,The Creative Spot,44.905675,-93.30349,Boutique
7569,5320 Knox Ave S,"Lynnhurst, Minneapolis",44.906247,-93.302643,Tennis Courts,44.90925053078862,-93.30580440013756,Park
7570,5320 Knox Ave S,"Lynnhurst, Minneapolis",44.906247,-93.302643,Hot @ 30 Headquarters,44.90198810999577,-93.30302212171937,Athletics & Sports
7571,5320 Knox Ave S,"Lynnhurst, Minneapolis",44.906247,-93.302643,Dreadlocks For Dingoes,44.904705766858,-93.30856919288635,Pet Store
7572,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,George & the Dragon,44.91232659406389,-93.29041034056448,English Restaurant
7573,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Patina,44.91231217578432,-93.29061679547333,Gift Shop
7574,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,St. Genevieve,44.91218146035988,-93.29066001915433,French Restaurant
7575,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,The Malt Shop,44.91234459946258,-93.28991317338163,Burger Joint
7576,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,La Fresca - Nouveau Mexican Cuisine,44.9162931192797,-93.28472008073194,Mexican Restaurant
7577,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Whole Sum Kitchen,44.912488,-93.290439,Juice Bar
7578,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Minnehaha Parkway West,44.912238881103704,-93.29374311565445,Trail
7579,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Caribou Coffee,44.912139892578125,-93.2904281616211,Coffee Shop
7580,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Tangletown Bike Shop,44.912531,-93.29044,Bike Rental / Bike Share
7581,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Birds & Stuff,44.91232030686673,-93.29042519226688,Pet Store
7582,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Zinnia Folk Arts,44.912499740473905,-93.29077902204774,Art Gallery
7583,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Blackbird Cafe,44.912139892578125,-93.2904281616211,Breakfast Spot
7584,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Fuller Park,44.91544468927209,-93.28498046710018,Playground
7585,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Tula Spa,44.9159948528333,-93.28425815279473,Spa
7586,4906 Lyndale Ave S,"Lynnhurst, Minneapolis",44.913833000000004,-93.288708,Mille,44.916132,-93.28403,Arts & Crafts Store
7587,5312 Irving Ave S,"Lynnhurst, Minneapolis",44.906461,-93.300105,Rejuvenate Today,44.908027631366764,-93.30238802026258,Spa
7588,5312 Irving Ave S,"Lynnhurst, Minneapolis",44.906461,-93.300105,The Creative Spot,44.905675,-93.30349,Boutique
7589,5312 Irving Ave S,"Lynnhurst, Minneapolis",44.906461,-93.300105,All Hours Sewer & Drain,44.90602,-93.30518,Home Service
7590,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,Patina,44.91231217578432,-93.29061679547333,Gift Shop
7591,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,George & the Dragon,44.91232659406389,-93.29041034056448,English Restaurant
7592,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,Minnehaha Parkway West,44.912238881103704,-93.29374311565445,Trail
7593,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,St. Genevieve,44.91218146035988,-93.29066001915433,French Restaurant
7594,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,The Malt Shop,44.91234459946258,-93.28991317338163,Burger Joint
7595,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,Whole Sum Kitchen,44.912488,-93.290439,Juice Bar
7596,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,Caribou Coffee,44.912139892578125,-93.2904281616211,Coffee Shop
7597,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,Lynnhurst Park,44.91248978914161,-93.29869663106795,Playground
7598,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,Zinnia Folk Arts,44.912499740473905,-93.29077902204774,Art Gallery
7599,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,Tangletown Bike Shop,44.912531,-93.29044,Bike Rental / Bike Share
7600,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,Birds & Stuff,44.91232030686673,-93.29042519226688,Pet Store
7601,4945 Dupont Ave S,"Lynnhurst, Minneapolis",44.912784,-93.29301,Blackbird Cafe,44.912139892578125,-93.2904281616211,Breakfast Spot
7602,4711 Humboldt Ave S,"Lynnhurst, Minneapolis",44.917348,-93.29810400000001,Lake Harriet South Beach,44.91711987061099,-93.3003400305347,Beach
7603,4711 Humboldt Ave S,"Lynnhurst, Minneapolis",44.917348,-93.29810400000001,Newton Hill,44.91601084929192,-93.30170968823978,Park
7604,4711 Humboldt Ave S,"Lynnhurst, Minneapolis",44.917348,-93.29810400000001,Lynnhurst Baseball Field,44.91398185728711,-93.29902594478673,Baseball Field
7605,4711 Humboldt Ave S,"Lynnhurst, Minneapolis",44.917348,-93.29810400000001,Lynnhurst Garage Sales,44.918301,-93.292127,Flea Market
7606,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,La Fresca - Nouveau Mexican Cuisine,44.9162931192797,-93.28472008073194,Mexican Restaurant
7607,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,Patisserie 46,44.91973660018503,-93.28472735800598,Pastry Shop
7608,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,Cafe Ena,44.91949015794641,-93.28429656578783,Latin American Restaurant
7609,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,Studio 2,44.91963371556291,-93.29043796476677,Coffee Shop
7610,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,Tap Society,44.91971088510582,-93.28428718815032,Burger Joint
7611,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,Guse Green Grocer,44.91944807373868,-93.29102334159319,Grocery Store
7612,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,Weinstein Gallery,44.919597955761176,-93.29100608825684,Art Gallery
7613,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,Fuller Park,44.91544468927209,-93.28498046710018,Playground
7614,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,Tula Spa,44.9159948528333,-93.28425815279473,Spa
7615,4708 Lyndale Ave S,"Lynnhurst, Minneapolis",44.917361,-93.288748,Mille,44.916132,-93.28403,Arts & Crafts Store
7616,4933 Girard Ave S,"Lynnhurst, Minneapolis",44.913193,-93.296828,Minnehaha Parkway West,44.912238881103704,-93.29374311565445,Trail
7617,4933 Girard Ave S,"Lynnhurst, Minneapolis",44.913193,-93.296828,Patina,44.91231217578432,-93.29061679547333,Gift Shop
7618,4933 Girard Ave S,"Lynnhurst, Minneapolis",44.913193,-93.296828,St. Genevieve,44.91218146035988,-93.29066001915433,French Restaurant
7619,4933 Girard Ave S,"Lynnhurst, Minneapolis",44.913193,-93.296828,Lynnhurst Park,44.91248978914161,-93.29869663106795,Playground
7620,4933 Girard Ave S,"Lynnhurst, Minneapolis",44.913193,-93.296828,Mystery Alaska Gym,44.913355,-93.30136,Gym
7621,4933 Girard Ave S,"Lynnhurst, Minneapolis",44.913193,-93.296828,Zinnia Folk Arts,44.912499740473905,-93.29077902204774,Art Gallery
7622,4933 Girard Ave S,"Lynnhurst, Minneapolis",44.913193,-93.296828,Newton Hill,44.91601084929192,-93.30170968823978,Park
7623,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,Patina,44.91231217578432,-93.29061679547333,Gift Shop
7624,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,George & the Dragon,44.91232659406389,-93.29041034056448,English Restaurant
7625,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,Minnehaha Parkway West,44.912238881103704,-93.29374311565445,Trail
7626,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,St. Genevieve,44.91218146035988,-93.29066001915433,French Restaurant
7627,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,The Malt Shop,44.91234459946258,-93.28991317338163,Burger Joint
7628,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,Whole Sum Kitchen,44.912488,-93.290439,Juice Bar
7629,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,Caribou Coffee,44.912139892578125,-93.2904281616211,Coffee Shop
7630,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,Lynnhurst Park,44.91248978914161,-93.29869663106795,Playground
7631,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,Blackbird Cafe,44.912139892578125,-93.2904281616211,Breakfast Spot
7632,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,Birds & Stuff,44.91232030686673,-93.29042519226688,Pet Store
7633,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,Tangletown Bike Shop,44.912531,-93.29044,Bike Rental / Bike Share
7634,4932 Colfax Ave S,"Lynnhurst, Minneapolis",44.913152000000004,-93.292462,Zinnia Folk Arts,44.912499740473905,-93.29077902204774,Art Gallery
7635,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Patina,44.91231217578432,-93.29061679547333,Gift Shop
7636,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,George & the Dragon,44.91232659406389,-93.29041034056448,English Restaurant
7637,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Minnehaha Parkway West,44.912238881103704,-93.29374311565445,Trail
7638,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,St. Genevieve,44.91218146035988,-93.29066001915433,French Restaurant
7639,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,The Malt Shop,44.91234459946258,-93.28991317338163,Burger Joint
7640,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Whole Sum Kitchen,44.912488,-93.290439,Juice Bar
7641,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Studio 2,44.91963371556291,-93.29043796476677,Coffee Shop
7642,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Caribou Coffee,44.912139892578125,-93.2904281616211,Coffee Shop
7643,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Zinnia Folk Arts,44.912499740473905,-93.29077902204774,Art Gallery
7644,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Tangletown Bike Shop,44.912531,-93.29044,Bike Rental / Bike Share
7645,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Birds & Stuff,44.91232030686673,-93.29042519226688,Pet Store
7646,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Guse Green Grocer,44.91944807373868,-93.29102334159319,Grocery Store
7647,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Blackbird Cafe,44.912139892578125,-93.2904281616211,Breakfast Spot
7648,4801 Dupont Ave S,"Lynnhurst, Minneapolis",44.915751,-93.293023,Weinstein Gallery,44.919597955761176,-93.29100608825684,Art Gallery
7649,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Broders' Pasta Bar,44.9114,-93.30906,Italian Restaurant
7650,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Fleet Feet,44.91247244366632,-93.30921062301177,Sporting Goods Shop
7651,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Broders' Cucina Italiana,44.91243998587379,-93.30917081131008,Italian Restaurant
7652,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,TERZO,44.91226,-93.30776,Restaurant
7653,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Tinto,44.91250060000001,-93.3081825,Taco Place
7654,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Colita,44.904919960801095,-93.30902113913874,Mexican Restaurant
7655,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Red Wagon Pizza Company,44.90461964315404,-93.30875120946088,Pizza Place
7656,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Broders' T3RZO Vino Bar,44.912287822755566,-93.308442421434,Italian Restaurant
7657,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Sparrow Cafe,44.91229465871036,-93.30869068755655,Café
7658,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Book Club,44.90460361332652,-93.30848162328678,Restaurant
7659,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Snap Fitness,44.904665808366495,-93.308502530493,Gym
7660,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Kwan's Chinese Cuisine,44.90467766981271,-93.30871259580493,Chinese Restaurant
7661,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Lake Harriet Pizza,44.911902540966636,-93.30873133496415,Pizza Place
7662,5152 Oliver Ave S,"Lynnhurst, Minneapolis",44.908929,-93.30775600000001,Scuba Center,44.91198597677994,-93.30867532621785,Sporting Goods Shop
